,pid,ASM_d_15_th_0_kurtosis,contrast_d_15_th_0_kurtosis,correlation_d_15_th_0_kurtosis,entropy_d_15_th_0_kurtosis,homogeneity_d_15_th_0_kurtosis,intensity_mean_kurtosis,intensity_std_kurtosis,sample_mean_HU_kurtosis,sample_std_HU_kurtosis,ASM_d_15_th_0_mean,contrast_d_15_th_0_mean,correlation_d_15_th_0_mean,entropy_d_15_th_0_mean,homogeneity_d_15_th_0_mean,intensity_mean_mean,intensity_std_mean,sample_mean_HU_mean,sample_std_HU_mean,ASM_d_15_th_0_skew,contrast_d_15_th_0_skew,correlation_d_15_th_0_skew,entropy_d_15_th_0_skew,homogeneity_d_15_th_0_skew,intensity_mean_skew,intensity_std_skew,sample_mean_HU_skew,sample_std_HU_skew,ASM_d_15_th_0_std,contrast_d_15_th_0_std,correlation_d_15_th_0_std,entropy_d_15_th_0_std,homogeneity_d_15_th_0_std,intensity_mean_std,intensity_std_std,sample_mean_HU_std,sample_std_HU_std
0,ID00026637202179561894768,13.972939824639012,1.9010340868150668,4.50027657707836,-0.26501496978996375,-0.48308269698946216,0.9712028784905229,0.36850850602357754,0.4770120990949853,-1.143959793939447,0.029139305564353103,54.71198153507805,-0.0163922731361625,-6.108615593294609,0.3131860359431288,4.866770108624311,4.867187140724282,-638.5582183402244,334.9840217532644,2.8019082971765585,1.588104571802312,0.5082133189498671,0.1648139977492593,-0.04291015645685355,1.1656164746210214,0.9519431821755967,0.11147270282864136,0.533025125434081,0.02417900718147032,43.22663113339749,0.11762050314944002,0.9746762907035139,0.09117232076494847,2.1260839870990185,1.8138360590066032,29.908397406326248,49.19554567405633
0,ID00027637202179689871102,124.72122700754416,8.256534885960336,2.7284762214722793,0.011460848902467013,0.1859282046838362,2.8301592483419977,0.5118826163689318,-0.49183612266847954,0.23156698438925316,0.031015417916800306,24.362099503408768,-0.01757429178454217,-6.0559470742846555,0.3433325536070706,3.8136792821791565,3.2280433072806796,-716.4137784865766,264.2168314939971,8.839668780877524,2.372491935136093,0.7249385259102639,0.14951677198235913,0.11761642506760688,1.312813535241801,0.7789427455816151,0.3774518117248279,0.41117366504779546,0.03105798723051911,20.772996815186307,0.15423574191430467,0.9575253417958641,0.10503024091656803,1.5367888777144165,1.2091796107740425,51.21319940461263,20.235979363110157
0,ID00030637202181211009029,2.2637398481320794,1.7111410270846,2.1057434946209064,-0.7568955003210021,-0.7759751916058595,0.4889713345840603,-0.335188705144879,0.6711058828685084,-1.1344514516495414,0.035732491088851126,28.52666953617163,-0.01591188632796417,-6.044800097622671,0.3529780986496438,4.987398646844933,3.573934062196629,-617.7338273940085,283.519730548418,1.0842080954965176,1.2284803875900572,0.8313433353821993,-0.23258722200065648,-0.2441205741172479,0.9619971655844606,0.3170347467789293,0.5254042257967775,-0.20695944164603672,0.02437965284716844,18.389223146608003,0.1398956258522269,1.0226945282520892,0.11248510408392656,1.7299508878567305,1.094018038701807,61.434958793285915,23.511023929251834
0,ID00032637202181710233084,2.0954292084205854,3.130017328160425,4.324437717235666,-0.24473552753228534,0.06545885807184737,2.946362782724163,0.10726487136943907,4.538613846104971,0.5113054425542418,0.018142747600996705,30.593357113207684,-0.011034201691417576,-6.565352784388894,0.29836161831097513,4.492691724412451,3.7348412530846833,-658.5411718675465,294.71751311932184,1.1283898071532377,1.543995168253932,1.022128996420259,-0.03157041828828174,-0.1754841729797761,1.2369825722861538,0.5923273924358974,1.4824138833901528,-0.38025774875556406,0.008644903623403638,18.860603792642188,0.1084974637180213,0.6649821160929602,0.06641598465626465,1.3582174067020236,1.0713105664762634,21.234844300745337,11.575211961197173
0,ID00035637202182204917484,2.6811574971158443,5.527027314320931,1.7943800552818887,-0.8766045998838372,-0.8144425288475388,-0.06208786952412737,0.024187304253665776,-0.45052867485121606,-0.693342097548654,0.052949057638930604,18.893620072277546,-0.02002466712312477,-5.556686538032876,0.38999935980421224,5.274170536756187,2.8460098798184963,-630.0617996714351,245.11711268331607,1.5210769386569702,1.9322991568631633,0.8137343186668332,0.14246167364872153,0.10857005807477199,0.6112646349317961,0.4290794745556134,0.5394083241151388,0.40734736971862756,0.046141563156957444,15.231391074224929,0.18693802488513475,1.1507361520135293,0.1326562686708565,1.71388009152956,1.0440166811440377,54.300954471155976,9.740139568289232
0,ID00038637202182690843176,1.2085497291164864,10.034099034633057,3.1032215696648193,-0.5479483157615701,-0.36108384407070915,8.632221859802819,0.9184115364062131,22.32496660676557,0.9515053172350587,0.07195561269467023,16.167272956717767,-0.020798764892453494,-4.919813588250972,0.4594899404504892,2.961141161446536,2.469555338530695,-779.0373516180376,224.91326205204672,0.9279353513419892,2.7622439042083,0.9688760186688866,-0.3094589771487504,-0.4347326120767891,2.350952939497321,1.1259073878515413,3.545848523338165,0.9070711238948318,0.04570079701262893,19.6451473047824,0.16421874533680628,1.0669706638879437,0.12643377269503633,1.3375991389152322,1.3228146694480931,17.759475109008505,13.598584567284647
0,ID00042637202184406822975,2.9189938129712645,2.9997074714712864,3.177091291688168,-0.8918995632878217,-0.8489827285093083,1.5361234333989517,-0.8389343390615998,-0.29126273600027863,-1.1039923471874415,0.04153145422821306,21.59876988557781,-0.018110826122512556,-5.7484605602973655,0.3764748918695447,5.8920950643788785,2.9582092978594368,-708.2322265128926,284.1176759121381,1.0576822328969642,1.5810707921277738,0.8813735257779078,-0.3168304821873627,-0.3145318901166639,1.3098452384183952,0.4618528222731029,0.9659114887446725,0.3347852065782072,0.029956757301355174,20.012506361208548,0.16108185630004876,1.1984129664816565,0.13044272877975654,1.9348687962094728,1.3499306454361406,68.97550532887584,31.19351537133627
0,ID00047637202184938901501,-0.47230867651916864,6.595992154558175,5.586209386483178,-0.37228387304455035,-0.15528446861131018,3.2670534437616627,0.5981602355422417,2.715116998276428,0.14126398262018025,0.025097863713740783,22.808262182494307,-0.020284294223182824,-6.049686428876638,0.33975299438768425,3.331268446014465,3.1383527062109158,-739.6539871251306,265.82950729401995,0.27088328433732906,2.136243269858395,1.006589152385686,-0.520450232580307,-0.5460906346947149,1.5269595137052143,0.9180882586755784,1.3608770452932375,0.6121697674602166,0.011198189055639256,18.17023161294857,0.09928009611608947,0.7612339085006802,0.07506788579317704,1.2365513320469594,1.1149715816099899,35.629611471051724,13.105378467586938
0,ID00048637202185016727717,1.2458756598514378,3.6179152261981264,-0.18887519968523447,-0.43677319718959273,-0.3838440365492275,0.05528201825196488,0.08143161350844919,5.122751513551984,5.754330709385133,0.008447524622575786,37.175942233180706,-0.017379476942107633,-7.4473268911171635,0.21478048786254283,7.226217486901198,4.2159917645042695,-500.80881891223464,302.5670587966492,1.1028386366722156,1.261928694285278,0.20596572726279078,0.4318249117960047,0.22211756335442767,0.5754657803571115,0.15152436752528672,1.7046106217001882,-0.9020589809186652,0.0036724019134720953,14.350314789140826,0.12807261269447537,0.48889771710276314,0.04928094945824407,1.8483304949955939,0.730269539396947,44.68785669493346,6.105950109212539
0,ID00051637202185848464638,10.199868984958766,3.4551183202383853,3.1501068003002923,-0.18469039764776518,-0.10566785808768486,3.9529635657963538,-0.14910959184661232,38.4581106474954,-0.6180241957487058,0.04471219898673153,22.32694599079586,-0.011220186732707398,-5.599520366788901,0.3972923199076946,3.559670259195096,3.0836746950445724,-699.4088126353878,286.63364888807746,2.1275042084964113,1.7162629011597146,1.0709952535041365,-0.2426696746152198,-0.3428810151079198,1.6555032427705807,0.6536366163411473,4.242220993354848,-0.09516756679646145,0.029566265150629913,19.09209715237184,0.14383736776992534,0.9770830552516538,0.1076469050658151,1.5136846878397772,1.2709444051791996,21.99729022191025,15.165192521414783
0,ID00060637202187965290703,1.6462019315617797,3.270683073811409,5.717275705076055,-0.5819950864852315,-0.3790406008057996,1.9893534299420836,-0.1915591719972385,4.272328528045623,-1.2699447378726862,0.016104726943459356,33.16214069440848,-0.009892875655119999,-6.663273552484016,0.27216090864397513,4.125033202463596,3.876330817003815,-679.4739466337281,303.33690768194975,1.0155792637299108,1.6081373791745492,0.9239872736598224,-0.2818474733368287,-0.324904642212079,1.3465458065543299,0.6339991696950076,1.8096700877566827,0.11575018598430266,0.008346434798501225,21.53604160978648,0.10620785967084972,0.7400600393165542,0.06562975408797131,1.6050702964489278,1.1384416490370233,45.680018497548716,17.888365572331047
0,ID00061637202188184085559,-0.3989160157696534,12.616017397427592,9.621425174838654,0.33436000128947807,0.5828236946826517,5.2049018945644665,2.193237170394122,0.7761358259231121,0.7207023533680572,0.06452369922131966,10.889568725965786,-0.010050092743380038,-4.885148811536576,0.4744891594130738,4.479584057464917,2.1373492059536208,-796.1485051003741,234.41824762835734,0.1908057229354247,2.975554249273104,1.9540128525567206,-0.7812785617016245,-0.8368168326705888,1.8681409325574112,1.3532203375486507,0.9430155563850845,0.9115772168802752,0.02737906635555028,10.886090028410399,0.10491356330943838,0.7789350572487237,0.08604364606661638,0.8135210480884312,0.8998400549474013,44.10442578067654,18.99133107362838
0,ID00062637202188654068490,0.8658371528194042,0.37028779291242264,2.7034090185392077,-0.7087675840182994,-0.6446112678435627,-0.07866755221630628,-0.5453713610538213,-0.23134991571804164,0.4529199498916112,0.01312548486645712,39.25087438556691,-0.011801887551859064,-6.998370114524619,0.24295551019733594,4.6997783230027546,4.265619266593083,-644.6423317956369,322.08306549365426,1.177217505927064,0.7118713211185136,0.9319285037799558,0.35502796970677253,0.2607713606929408,0.5807196706850917,-0.04489800581347161,0.006520737293765492,-1.2721633926980174,0.007963242923435514,19.878212142467213,0.10760694418339659,0.7550698185233221,0.06634072269355802,1.6476457869006444,1.0760270598153987,49.655893971075685,12.568838853796946
0,ID00067637202189903532242,-0.31099443714577335,4.260131758055204,6.633403196399918,0.5562985119567703,0.3690724070337317,3.2214535814451906,0.5084054080831559,2.219948904501106,0.21957532383174172,0.0499263371087124,17.061551552711233,-0.004072953345582506,-5.379671295800366,0.42648267295878306,4.954310839804797,2.7143852591005024,-753.5149125888839,267.59188855514043,0.05472072015828019,1.9389185416578452,1.4724399286891758,-1.063016538898398,-0.9898912711274663,1.8757730524224192,0.9692190380842679,1.7902548810052352,1.1806819105872228,0.02454337519942746,14.478304937725477,0.09570105890070488,0.9648876842344235,0.10221570779529979,1.3178684675465484,1.0459898915634374,84.9931568912999,30.330344229710725
0,ID00068637202190879923934,11.811846476139836,3.2438967176156734,5.230635308831447,-0.26768676009801773,-0.13173067078307765,3.731009096802698,0.11586895663699792,4.926796548541141,-0.7557451884418098,0.01872273197230451,24.425309354379177,-0.007914450120801842,-6.416434351818138,0.2968006565146823,3.654561709290039,3.325237938619175,-691.3615790156924,289.3308883533935,2.112141127306861,1.635212412577659,1.227425343106214,-0.29642347141780195,-0.22426603793538386,1.6149699357349772,0.7249589626504325,1.5675327014307623,0.415905171814665,0.010132943315028106,16.50476373261121,0.11452878559284245,0.7638492568258471,0.0695551468284535,1.4243939605379108,1.0460432503788106,48.10084423743716,24.98409913421572
0,ID00072637202198161894406,-0.9055719445671722,4.595661976853043,5.65964299502379,-0.5355417776044544,-0.33827113928999264,2.181518116356858,0.18206163544479637,-1.0856280403441982,-0.3528489734508362,0.016736021750810244,24.078310430144384,-0.01672505723682545,-6.573875543394518,0.2945782967621599,4.837902005189366,3.2735006160329942,-764.0650684613162,303.01782221151916,-0.1113593567489438,1.8278196878076336,1.0576363758488696,-0.6731727281974905,-0.6851757576393858,1.420268238126025,0.8067388086025986,0.021327536333043542,0.4502144338210848,0.007100391749491377,16.94988784922824,0.10058853536360067,0.7123140116344415,0.06742425707907967,1.358795024859791,1.0384253529646166,57.085318942006694,29.66755183588212
0,ID00073637202198167792918,0.08388910879868217,4.9946941220019525,4.602053058334336,0.16078703555283225,0.6310863754877265,4.708516600866432,0.4218897614394712,4.325846992687627,-0.5724630570049318,0.022285849758104805,23.205016098191095,-0.014390431888538965,-6.167047170631896,0.32683802774235654,3.4607940251369893,3.2014568633179494,-721.7052087269351,278.19053222321565,0.12936701736916179,2.020668414196306,1.0651044369129683,-0.7736125374759376,-0.8645933492682573,1.9144667826297224,0.9318948022399199,0.5555332436667114,0.14526821893453742,0.008821663810647628,17.60717012982997,0.10966361909436384,0.7040949456682969,0.06761576837414976,1.2654359770331378,1.0648969488727191,19.149491340063793,15.327258195578478
0,ID00075637202198610425520,-0.5847249556020766,4.285654664325841,4.411851204125129,-0.09682763400596262,0.20638600766920723,5.101785506672011,0.14490368647233964,3.526089203893653,-0.6948558824288051,0.021922440632440404,24.69834859658068,-0.008619151618180911,-6.274106069223382,0.3251391426725594,4.09041046474953,3.3134869180374475,-686.4569594656465,273.7879797338816,-0.00667150442460978,1.8302466154058372,1.282761154652303,-0.7043329415172708,-0.7660626534447968,2.0092675839548773,0.7740826155056286,1.968800725077417,0.4583169030848195,0.009001197447485548,18.399136267573297,0.12603656411218297,0.7090429160726259,0.07070210473396356,1.4001740236869298,1.129807653544204,42.275369815878825,13.70028406265599
0,ID00076637202199015035026,0.04961583710805151,10.40006806023583,3.5936135127517033,-0.5090675420127924,-0.3432692170256586,0.3335299843129662,1.2665969803216375,1.0188840325060213,2.8095991178081525,0.044313405795226905,12.318359484942304,-0.007194003385360876,-5.445974930080099,0.4074470521358426,5.185587058911484,2.3131284673066554,-670.0752062672531,242.24757466074067,0.79392003841362,2.7113464724187795,1.1021178151628663,-0.1440617788188191,-0.26690157631984895,0.8208580724941118,0.9637951603937835,1.0791096118057968,0.9834223055541021,0.02622319076005602,10.782060334744127,0.15610530502001865,0.8652811824957042,0.0989820402991864,1.520858359837368,0.8353267437065747,43.99854545855333,9.54049276493094
0,ID00077637202199102000916,0.45449334539791497,9.230667479517757,4.558162668879859,-0.1705108820102459,0.03290525765015495,3.727423146946751,0.99929854964634,2.60222307657058,-0.5916983229657582,0.026545907036683497,16.088808990879425,-0.013774248458408774,-5.964101880321461,0.3507640557103039,3.6296523548630866,2.6598998590308387,-710.2439183462757,242.73096884758155,0.6973370027994912,2.443575078550985,1.115966132614189,-0.4258910018150192,-0.430700946053103,1.5372065371502799,1.029606212997438,1.6757113030764592,0.7294814117739945,0.012665890625191674,12.813486783222366,0.12224668069709053,0.7418905207055714,0.07617188300940812,1.269477598658457,0.9103075838420758,45.54999130750838,16.650750136051354
0,ID00078637202199415319443,4.548960146919887,5.487974666660378,2.4474591935270085,-0.4851066932608057,-0.3092373886113191,0.27805636132594636,0.25050401938349864,1.9803255588186235,-1.1782016285752497,0.05381247063436057,18.95385858741081,-0.015456328355531844,-5.450730496049249,0.4061883208071789,5.064326451232928,2.8655860379151576,-679.8706955716865,253.0830998121465,1.7788917373247943,1.9586294149836527,0.944252706051198,0.04121431619814652,-0.03566186682973284,0.37984895696014936,0.5738013409403023,0.3440222374902294,0.03550459373775355,0.04120845517377781,15.074303059165967,0.15968337442153385,1.017397736691891,0.11492148331730281,1.6021820895684824,1.0538335363525944,28.241780238314973,26.98742748076775
0,ID00082637202201836229724,-0.2937163982864446,12.411057187907906,6.3516659606535075,0.17652212793863464,0.538929112630024,7.748237489300211,1.8323442164778085,6.075372498242162,3.4264130682826077,0.07540381102262722,11.11050312248187,-0.011537296180770193,-4.714058899223498,0.49216333859340144,4.78541251522405,2.092851648293558,-788.7328248908635,217.27152481687676,0.2927894320479598,3.022786607741457,1.4618005899939264,-0.7177693024934588,-0.8243637376331667,2.233344324110479,1.3157462338731831,1.6943285570585305,0.8240329989605387,0.035131086309975815,12.85923709832163,0.12038083046987581,0.8772538489858661,0.09904056026763498,0.9089077262004669,1.0339847247064666,28.39374029772671,12.620589774056768
0,ID00086637202203494931510,33.93802938167756,9.492084573580387,5.12503292407507,0.5469254696260601,0.6734903754758164,3.383613689399431,1.0265183075883573,0.5159067809951221,0.9497866489430451,0.05385460965205093,17.508315321021836,-0.009410448614099974,-5.25794136682187,0.4319976408032341,2.7951694847635435,2.7428034244044532,-772.0380733777562,246.12341269770212,4.380381890187839,2.5765493896728224,1.5236312227486806,-0.19348953136427974,-0.21205495767735488,1.4729925966937727,0.9005217081549715,1.0786458846523996,0.8666953525599228,0.036740695823549815,15.50693684965255,0.13058830180246148,0.8650763911737109,0.09486781924887996,1.077863803292981,1.0634361488710788,38.451409701804906,13.484795627391268
0,ID00089637202204675567570,-0.2939478335982946,2.916109456153566,3.565883280895779,-0.7589132162659928,-0.5712479316924863,3.4079108703875445,-0.5476204579737942,-1.3822768108042345,-1.1578023196128895,0.025491929219988767,36.75242001045236,-0.02651146429791369,-6.216545670222016,0.3067731229545665,3.6788511074777888,3.870403854595079,-729.0244273495666,317.61887326580654,0.5525146772408938,1.6779545778680942,0.8080938275650688,-0.24330145668716982,-0.3399777471714823,1.6950315307343278,0.5856757521861752,0.13376367688042462,0.20326250904286217,0.014230316234250948,33.420754859508044,0.16791543169298043,0.910838956457308,0.09372237688142736,2.039654345948429,1.6261705218753937,41.592347331730366,29.403194956037122
0,ID00090637202204766623410,0.21622473480834614,7.000287689923478,2.138837814452076,-0.6631689128964013,-0.5359968092232736,2.260315745993415,0.7813359093569554,1.7401646854681356,-1.2097436656005462,0.03984105891399192,17.83680768053856,-0.01662768553504579,-5.660343332488011,0.3868865832868165,3.87781882315254,2.735510673622875,-685.4143010311651,248.42178557988643,0.8058258862864149,2.28703199399962,0.8105992414817005,-0.27366167932495333,-0.28312875232337265,1.3780269099273943,0.9459789584259394,1.2686708111455303,-0.043046234521877294,0.02458881898287475,16.41945337785708,0.14942857491745598,0.9460605213201643,0.10370188642871918,1.4955081314011507,1.1177464743156886,63.22373739048397,15.261408313869842
0,ID00093637202205278167493,-0.1794369746236586,6.369530468633246,6.454752813780138,0.29736375063821985,0.8886203480959316,5.5384794192971425,1.0165196261452536,10.839554181105292,3.909023305281621,0.030322473553963822,22.587496103491272,-0.014213473987144268,-5.75768068261768,0.36459765350284135,2.786177257052681,3.1594790735595093,-764.4291418747287,267.551984199017,0.26267264778794225,2.2162378540661805,1.3560300656058484,-0.5619715058567072,-0.7316958136764016,1.89487476793794,0.968018784827989,2.610251813687162,1.6033516974581505,0.010819713037138117,17.12509113361722,0.09415379269787916,0.6120184576911433,0.0623627235239417,0.9402793098055052,1.0346927752811446,22.403176564320106,12.169447076128487
0,ID00094637202205333947361,8.132600735870788,1.8948928767842856,10.323514422289055,-0.12631992752565413,-0.33269362870413666,2.2948016006254415,-0.41571685137766945,0.7582856487893683,-0.5747415063151387,0.04146958642242949,30.392787454787747,-0.014606862839071642,-5.652808696870273,0.37138493393021565,2.8663414618729774,3.6035935117546036,-768.827351930598,304.8914573443508,1.568033443363301,1.378612790648769,1.6829249372254065,-0.6609065775331416,-0.49119383252713883,1.5923862236758088,0.5469518048771231,1.179864206307744,0.5382617605716965,0.0244313981306771,23.930763369753315,0.09541802646485403,0.9983806322866071,0.10186369274468525,1.5748357542435234,1.3955301254097676,44.35743536876168,19.678769291852458
0,ID00099637202206203080121,-0.2374933163303563,2.9361260704412517,3.319618861355657,-0.8050133310167169,-0.7304886291358335,3.2017509850505794,-0.48152908092034385,-1.3389364362005538,-1.4262459882314587,0.02561589734089998,30.56512371709589,-0.022225596064608284,-6.195479095941981,0.32256751586379223,3.650218661651858,3.6225684768151365,-716.512339414029,294.1286348735202,0.634396047266006,1.5224051424783822,0.8323116153315396,-0.2358563546457705,-0.27281077277510013,1.6022094222414625,0.44953527507787955,0.3670027171894781,0.062032829532122136,0.015506338454608401,23.44436156425223,0.12718018187597488,0.9738297037306672,0.09473556178360214,1.8973542580788905,1.3300922401302704,72.26145764199386,34.204105753592614
0,ID00102637202206574119190,1.9371634677632503,7.787023706745434,1.6444525461708768,-0.7704897966488575,-0.6824691625299151,1.089984996508612,0.3774310281205069,1.4620602424527736,0.001805708754933466,0.07993528453844427,15.696244764384097,-0.00153506825312033,-4.9772006195387615,0.4567136243429784,4.064291634438615,2.5264627228807504,-687.8912180587229,235.39095489352377,1.3202295902586103,2.376517166930158,0.8740327670447955,-0.10948161945279611,-0.14903683964353412,1.0126928297863993,0.7635588178617949,1.0617626777576463,0.8596642176630304,0.06278900335883594,15.965008671536312,0.17782076970883343,1.1795991243900608,0.13877070043588355,1.4510225370201253,1.1542302721188908,38.49867564788936,11.495369392237844
